,station_nbr,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,codesum,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed
11880,18,2013-08-25,99.0,80.0,90.0,5.0,65.0,73.0,0.0,25.0,0557,1902, ,0.0,0.0,29.57,30.07,9.1,13.0,9.8
11881,19,2013-08-25,90.0,68.0,79.0,10.0,63.0,69.0,0.0,14.0,0508,1840, ,0.0,0.0,29.39,30.15,12.6,22.0,12.8
11882,20,2013-08-25,98.0,74.0,86.0,-1000.0,66.0,73.0,0.0,21.0,-1000,-1000, ,0.0,0.0,29.38,30.06,7.5,12.0,7.9
11883,1,2013-08-26,82.0,65.0,74.0,-1000.0,60.0,65.0,0.0,9.0,-1000,-1000,RA,-1000.0,-1000.0,29.87,30.0,7.4,23.0,8.0
11884,2,2013-08-26,76.0,61.0,69.0,3.0,60.0,63.0,0.0,4.0,0506,1832,RA BR,0.0,0.13,28.97,30.03,11.7,25.0,11.9
11885,3,2013-08-26,93.0,75.0,84.0,4.0,69.0,74.0,0.0,19.0,0550,1901, ,0.0,0.0,29.39,30.1,8.4,17.0,8.9
11886,4,2013-08-26,92.0,74.0,83.0,-2.0,69.0,73.0,0.0,18.0,0604,1902, ,0.0,-1000.0,29.38,30.05,4.1,11.0,6.9
11887,6,2013-08-26,90.0,73.0,82.0,-1.0,71.0,74.0,0.0,17.0,0604,1902,RA,0.0,0.03,29.54,30.04,7.2,9.0,8.9
11888,7,2013-08-26,91.0,72.0,82.0,-1000.0,64.0,70.0,0.0,17.0,-1000,-1000, ,0.0,0.0,28.76,30.1,9.0,17.0,9.8
11889,8,2013-08-26,88.0,76.0,82.0,-1000.0,75.0,77.0,0.0,17.0,-1000,-1000,RA BR VCTS,-1000.0,0.12,29.71,-1000.0,5.6,10.0,6.9
11890,9,2013-08-26,97.0,78.0,88.0,-1000.0,72.0,76.0,0.0,23.0,-1000,-1000, ,-1000.0,0.0,29.15,29.9,7.1,19.0,8.1
11891,10,2013-08-26,87.0,73.0,80.0,-1000.0,72.0,74.0,0.0,15.0,0560,1857, ,-1000.0,-1000.0,30.11,30.13,9.0,3.0,10.8
11892,11,2013-08-26,86.0,71.0,79.0,-2.0,72.0,74.0,0.0,14.0,0560,1857,RA,0.0,0.14,30.11,30.14,6.9,4.0,8.0
11893,12,2013-08-26,87.0,76.0,82.0,-1000.0,72.0,75.0,0.0,17.0,-1000,-1000,RA,0.0,-1000.0,30.1,30.14,7.3,6.0,7.7
11894,13,2013-08-26,91.0,61.0,76.0,-1000.0,52.0,61.0,0.0,11.0,-1000,-1000, ,-1000.0,-1000.0,24.38,29.98,0.8,28.0,5.7
11895,14,2013-08-26,93.0,71.0,82.0,3.0,67.0,71.0,0.0,17.0,0558,1907, ,0.0,0.0,28.75,30.1,7.4,15.0,7.8
11896,15,2013-08-26,81.0,60.0,71.0,5.0,63.0,66.0,0.0,6.0,0503,1832,RA BR,0.0,0.11,29.64,29.98,2.5,21.0,2.7
11897,16,2013-08-26,82.0,65.0,74.0,-1000.0,61.0,65.0,0.0,9.0,-1000,-1000, ,-1000.0,0.01,29.9,29.97,7.4,24.0,7.8
11898,17,2013-08-26,93.0,72.0,83.0,-1000.0,70.0,74.0,0.0,18.0,-1000,-1000, ,0.0,0.0,29.46,30.15,4.1,17.0,4.3
11899,18,2013-08-26,99.0,79.0,89.0,5.0,65.0,73.0,0.0,24.0,0558,1901, ,0.0,0.0,29.57,30.08,11.8,14.0,12.3
11900,19,2013-08-26,90.0,74.0,82.0,13.0,68.0,72.0,0.0,17.0,0509,1838, ,0.0,0.0,29.28,30.03,10.6,24.0,11.7
11901,20,2013-08-26,97.0,76.0,87.0,-1000.0,66.0,73.0,0.0,22.0,-1000,-1000, ,0.0,0.0,29.38,30.08,9.9,13.0,10.3
11902,1,2013-08-27,85.0,67.0,76.0,-1000.0,64.0,68.0,0.0,11.0,-1000,-1000,BR,-1000.0,0.0,29.72,29.88,2.6,9.0,3.7
11903,2,2013-08-27,82.0,67.0,75.0,9.0,65.0,68.0,0.0,10.0,0507,1830,RA BR,0.0,0.15,28.81,29.88,2.2,3.0,5.7
11904,3,2013-08-27,92.0,70.0,81.0,1.0,68.0,72.0,0.0,16.0,0551,1860, ,0.0,0.0,29.32,30.03,6.7,18.0,7.2
11905,4,2013-08-27,88.0,74.0,81.0,-4.0,69.0,72.0,0.0,16.0,0605,1901,RA BR,0.0,0.09,29.38,30.05,3.2,14.0,4.7
11906,6,2013-08-27,87.0,71.0,79.0,-4.0,69.0,72.0,0.0,14.0,0605,1900,RA,0.0,-1000.0,29.54,30.05,5.1,14.0,5.7
11907,7,2013-08-27,87.0,70.0,79.0,-1000.0,64.0,69.0,0.0,14.0,-1000,-1000, ,0.0,0.0,28.69,30.03,9.4,18.0,9.5
11908,8,2013-08-27,90.0,76.0,83.0,-1000.0,74.0,76.0,0.0,18.0,-1000,-1000,RA DZ,-1000.0,0.02,29.71,-1000.0,1.3,15.0,2.3
11909,9,2013-08-27,95.0,76.0,86.0,-1000.0,73.0,76.0,0.0,21.0,-1000,-1000, ,-1000.0,0.0,29.08,29.82,1.5,4.0,5.7
11910,10,2013-08-27,86.0,76.0,81.0,-1000.0,69.0,73.0,0.0,16.0,0601,1855,RA,-1000.0,0.02,30.03,30.05,5.7,8.0,7.9
11911,11,2013-08-27,86.0,72.0,79.0,-1.0,69.0,72.0,0.0,14.0,0600,1856, ,0.0,0.0,30.03,30.06,3.7,8.0,4.7
11912,12,2013-08-27,87.0,75.0,81.0,-1000.0,69.0,73.0,0.0,16.0,-1000,-1000, ,0.0,0.0,30.03,30.06,3.7,8.0,4.3
11913,13,2013-08-27,89.0,61.0,75.0,-1000.0,52.0,61.0,0.0,10.0,-1000,-1000, ,-1000.0,0.0,24.36,29.96,3.0,16.0,4.3
11914,14,2013-08-27,88.0,68.0,78.0,-1.0,67.0,71.0,0.0,13.0,0559,1906, ,0.0,0.0,28.69,30.04,6.5,17.0,6.9
11915,15,2013-08-27,85.0,64.0,75.0,9.0,65.0,68.0,0.0,10.0,0504,1830,BR,0.0,-1000.0,29.49,29.87,0.5,11.0,1.2
11916,16,2013-08-27,81.0,63.0,72.0,-1000.0,65.0,67.0,0.0,7.0,-1000,-1000,BR,-1000.0,0.0,29.73,29.84,2.8,6.0,3.8
11917,17,2013-08-27,94.0,67.0,81.0,-1000.0,69.0,72.0,0.0,16.0,-1000,-1000, ,0.0,0.0,29.39,30.08,4.4,19.0,4.5
11918,18,2013-08-27,95.0,76.0,86.0,2.0,68.0,73.0,0.0,21.0,0559,1860,HZ,0.0,-1000.0,29.54,30.05,6.7,19.0,7.4
11919,19,2013-08-27,95.0,73.0,84.0,15.0,71.0,75.0,0.0,19.0,0510,1837, ,0.0,0.0,29.13,29.86,8.3,24.0,10.3
11920,20,2013-08-27,95.0,74.0,85.0,-1000.0,69.0,73.0,0.0,20.0,-1000,-1000,RA,0.0,-1000.0,29.34,30.05,3.7,16.0,5.0
11921,1,2013-08-28,85.0,63.0,74.0,-1000.0,63.0,67.0,0.0,9.0,-1000,-1000,BR HZ,-1000.0,0.0,29.75,29.92,3.3,7.0,3.9
11922,2,2013-08-28,82.0,65.0,74.0,8.0,64.0,67.0,0.0,9.0,0508,1828,RA BR,0.0,-1000.0,28.84,29.91,1.7,13.0,5.4
11923,3,2013-08-28,94.0,72.0,83.0,3.0,70.0,74.0,0.0,18.0,0552,1858, ,0.0,0.0,29.29,30.0,6.2,18.0,7.3
11924,4,2013-08-28,99.0,73.0,86.0,1.0,68.0,73.0,0.0,21.0,0605,1860, ,0.0,0.0,29.36,30.03,0.9,17.0,3.6
11925,6,2013-08-28,96.0,68.0,82.0,-1.0,69.0,73.0,0.0,17.0,0605,1859,BR,0.0,0.0,29.52,30.03,3.2,17.0,4.3
11926,7,2013-08-28,92.0,71.0,82.0,-1000.0,66.0,71.0,0.0,17.0,-1000,-1000, ,0.0,0.0,28.66,30.0,9.5,18.0,10.0
11927,8,2013-08-28,96.0,74.0,85.0,-1000.0,71.0,75.0,0.0,20.0,-1000,-1000,FG+ BR,-1000.0,0.0,29.69,-1000.0,2.2,17.0,2.6
11928,9,2013-08-28,92.0,70.0,81.0,-1000.0,69.0,73.0,0.0,16.0,-1000,-1000, ,-1000.0,0.0,29.23,29.96,3.4,13.0,4.6
11929,10,2013-08-28,89.0,73.0,81.0,-1000.0,67.0,72.0,0.0,16.0,0601,1854, ,-1000.0,0.0,30.0,30.02,5.7,16.0,7.2
11930,11,2013-08-28,90.0,69.0,80.0,0.0,68.0,72.0,0.0,15.0,0601,1855, ,0.0,0.0,29.99,30.02,2.3,15.0,3.3
11931,12,2013-08-28,88.0,72.0,80.0,-1000.0,68.0,72.0,0.0,15.0,-1000,-1000,HZ,0.0,0.0,29.99,30.03,3.5,16.0,3.8
11932,13,2013-08-28,91.0,59.0,75.0,-1000.0,48.0,59.0,0.0,10.0,-1000,-1000, ,-1000.0,0.0,24.36,29.95,1.1,26.0,3.7
11933,14,2013-08-28,94.0,70.0,82.0,3.0,68.0,72.0,0.0,17.0,0559,1904, ,0.0,0.0,28.66,30.0,7.1,18.0,8.2
11934,15,2013-08-28,87.0,60.0,74.0,9.0,65.0,67.0,0.0,9.0,0505,1828,TSRA RA BR,0.0,0.47,29.52,29.91,1.0,12.0,2.8
11935,16,2013-08-28,79.0,59.0,69.0,-1000.0,63.0,65.0,0.0,4.0,-1000,-1000,BR,-1000.0,0.0,29.78,29.89,3.3,11.0,4.6
11936,17,2013-08-28,95.0,70.0,83.0,-1000.0,71.0,74.0,0.0,18.0,-1000,-1000, ,0.0,0.0,29.36,30.04,4.0,20.0,4.1
11937,18,2013-08-28,99.0,75.0,87.0,3.0,64.0,72.0,0.0,22.0,0559,1859, ,0.0,0.0,29.51,30.02,3.2,19.0,4.8
11938,19,2013-08-28,77.0,69.0,73.0,5.0,68.0,70.0,0.0,8.0,0511,1835,BR,0.0,0.0,29.26,29.97,8.7,2.0,8.8
11939,20,2013-08-28,99.0,71.0,85.0,-1000.0,65.0,72.0,0.0,20.0,-1000,-1000, ,0.0,0.0,29.32,30.02,0.9,17.0,3.1
11940,1,2013-08-29,68.0,63.0,66.0,-1000.0,59.0,61.0,0.0,1.0,-1000,-1000,BR HZ,-1000.0,-1000.0,29.89,30.06,6.2,5.0,6.8
11941,2,2013-08-29,65.0,58.0,62.0,-3.0,61.0,61.0,3.0,0.0,0509,1827,RA FG+ FG BR,0.0,0.04,28.96,30.05,6.5,5.0,6.9
11942,3,2013-08-29,98.0,78.0,88.0,9.0,69.0,75.0,0.0,23.0,0552,1857, ,0.0,0.0,29.27,29.97,5.7,18.0,7.0
11943,4,2013-08-29,102.0,75.0,89.0,4.0,65.0,73.0,0.0,24.0,0606,1859, ,0.0,0.0,29.32,29.99,0.3,20.0,2.2
11944,6,2013-08-29,101.0,70.0,86.0,4.0,66.0,72.0,0.0,21.0,0606,1858, ,0.0,0.0,29.47,29.99,0.9,18.0,2.1
11945,7,2013-08-29,95.0,73.0,84.0,-1000.0,63.0,70.0,0.0,19.0,-1000,-1000, ,0.0,0.0,28.64,29.98,7.3,19.0,8.5
11946,8,2013-08-29,100.0,74.0,87.0,-1000.0,72.0,77.0,0.0,22.0,-1000,-1000, ,-1000.0,0.0,29.65,-1000.0,2.1,23.0,3.1
11947,9,2013-08-29,93.0,72.0,83.0,-1000.0,71.0,74.0,0.0,18.0,-1000,-1000,TS TSRA BR HZ,-1000.0,0.47,29.15,29.91,6.6,15.0,7.2
11948,10,2013-08-29,93.0,73.0,83.0,-1000.0,68.0,73.0,0.0,18.0,0602,1853, ,-1000.0,0.0,29.96,29.97,5.7,24.0,7.6
11949,11,2013-08-29,92.0,70.0,81.0,1.0,70.0,73.0,0.0,16.0,0601,1853, ,0.0,0.0,29.94,29.97,4.6,26.0,5.4
11950,12,2013-08-29,94.0,72.0,83.0,-1000.0,69.0,73.0,0.0,18.0,-1000,-1000, ,0.0,-1000.0,29.94,29.98,2.8,27.0,5.0
11951,13,2013-08-29,93.0,60.0,77.0,-1000.0,46.0,59.0,0.0,12.0,-1000,-1000, ,-1000.0,0.0,24.4,30.0,2.8,27.0,5.6
11952,14,2013-08-29,98.0,71.0,85.0,6.0,65.0,72.0,0.0,20.0,0600,1903, ,0.0,0.0,28.64,29.98,5.2,19.0,6.9
11953,15,2013-08-29,67.0,57.0,62.0,-3.0,61.0,62.0,3.0,0.0,0506,1827,BR,0.0,0.06,29.67,30.06,1.6,9.0,3.3
11954,16,2013-08-29,66.0,62.0,64.0,-1000.0,60.0,61.0,1.0,0.0,-1000,-1000,RA BR HZ,-1000.0,0.01,29.91,30.02,5.5,3.0,6.2
11955,17,2013-08-29,99.0,75.0,87.0,-1000.0,70.0,75.0,0.0,22.0,-1000,-1000, ,0.0,0.0,29.33,30.02,2.6,19.0,3.0
11956,18,2013-08-29,103.0,81.0,92.0,8.0,63.0,73.0,0.0,27.0,0560,1857, ,0.0,0.0,29.47,29.98,0.2,8.0,2.0
11957,19,2013-08-29,84.0,67.0,76.0,8.0,68.0,70.0,0.0,11.0,0512,1833, ,0.0,0.0,29.29,30.02,3.7,13.0,4.8
11958,20,2013-08-29,103.0,80.0,92.0,-1000.0,63.0,72.0,0.0,27.0,-1000,-1000, ,0.0,0.0,29.28,29.98,0.3,22.0,3.5
11959,1,2013-08-30,85.0,61.0,73.0,-1000.0,61.0,65.0,0.0,8.0,-1000,-1000, ,-1000.0,0.0,29.78,29.91,5.1,22.0,5.5
11960,2,2013-08-30,79.0,57.0,68.0,3.0,62.0,64.0,0.0,3.0,0510,1825,BR,0.0,0.0,28.87,29.93,8.5,26.0,9.2
11961,3,2013-08-30,100.0,73.0,87.0,8.0,68.0,75.0,0.0,22.0,0553,1856, ,0.0,0.0,29.18,29.89,6.3,18.0,7.7
11962,4,2013-08-30,105.0,76.0,91.0,7.0,63.0,72.0,0.0,26.0,0606,1857, ,0.0,0.0,29.24,29.92,1.1,17.0,3.1
11963,6,2013-08-30,104.0,72.0,88.0,6.0,65.0,72.0,0.0,23.0,0606,1857, ,0.0,0.0,29.4,29.91,2.8,17.0,4.9
11964,7,2013-08-30,97.0,73.0,85.0,-1000.0,63.0,71.0,0.0,20.0,-1000,-1000, ,0.0,0.0,28.56,29.9,8.9,18.0,9.4
11965,8,2013-08-30,101.0,76.0,89.0,-1000.0,74.0,78.0,0.0,24.0,-1000,-1000,DZ,-1000.0,0.0,29.59,-1000.0,3.2,19.0,3.8
11966,9,2013-08-30,85.0,69.0,77.0,-1000.0,65.0,69.0,0.0,12.0,-1000,-1000, ,-1000.0,0.0,29.13,29.87,5.9,3.0,8.0
11967,10,2013-08-30,94.0,76.0,85.0,-1000.0,72.0,75.0,0.0,20.0,0602,1852,TS,-1000.0,0.0,29.91,29.93,2.3,19.0,6.2
11968,11,2013-08-30,94.0,74.0,84.0,4.0,72.0,75.0,0.0,19.0,0602,1852,TS TSRA BR,0.0,0.24,29.9,29.93,1.2,28.0,4.9
11969,12,2013-08-30,94.0,76.0,85.0,-1000.0,72.0,75.0,0.0,20.0,-1000,-1000, ,0.0,-1000.0,29.89,29.93,0.8,21.0,4.6
11970,13,2013-08-30,92.0,64.0,78.0,-1000.0,50.0,60.0,0.0,13.0,-1000,-1000,TS RA,-1000.0,-1000.0,24.4,30.0,4.0,22.0,6.3
11971,14,2013-08-30,100.0,72.0,86.0,7.0,65.0,72.0,0.0,21.0,0601,1902, ,0.0,0.0,28.56,29.9,7.1,18.0,7.7
11972,15,2013-08-30,85.0,56.0,71.0,6.0,63.0,65.0,0.0,6.0,0508,1825,FG BR,0.0,0.0,29.54,29.88,1.2,22.0,2.3
11973,16,2013-08-30,84.0,62.0,73.0,-1000.0,62.0,66.0,0.0,8.0,-1000,-1000, ,-1000.0,0.0,29.8,29.88,4.5,25.0,5.3
11974,17,2013-08-30,101.0,73.0,87.0,-1000.0,70.0,75.0,0.0,22.0,-1000,-1000, ,0.0,0.0,29.24,29.94,3.6,20.0,3.9
11975,18,2013-08-30,104.0,80.0,92.0,8.0,62.0,72.0,0.0,27.0,0600,1856, ,0.0,0.0,29.39,29.91,5.2,14.0,6.5
11976,19,2013-08-30,95.0,68.0,82.0,14.0,67.0,70.0,0.0,17.0,0514,1832,TSRA,0.0,-1000.0,29.11,29.85,4.3,25.0,9.5
11977,20,2013-08-30,104.0,75.0,90.0,-1000.0,62.0,72.0,0.0,25.0,-1000,-1000, ,0.0,0.0,29.21,29.91,3.2,13.0,5.1
11978,1,2013-08-31,82.0,70.0,76.0,-1000.0,69.0,71.0,0.0,11.0,-1000,-1000,RA BR HZ VCTS,-1000.0,0.49,29.65,29.82,5.4,21.0,5.6
11979,2,2013-08-31,76.0,67.0,72.0,7.0,69.0,70.0,0.0,7.0,0511,1824,RA BR,0.0,-1000.0,28.77,29.84,10.1,23.0,10.4
11980,3,2013-08-31,102.0,80.0,91.0,12.0,68.0,75.0,0.0,26.0,0554,1854, ,0.0,0.0,29.09,29.8,8.4,18.0,9.1
11981,4,2013-08-31,104.0,76.0,90.0,6.0,65.0,73.0,0.0,25.0,0607,1856, ,0.0,0.0,29.18,29.85,1.8,17.0,4.1
11982,6,2013-08-31,102.0,73.0,88.0,6.0,67.0,74.0,0.0,23.0,0607,1856, ,0.0,0.0,29.34,29.85,5.9,18.0,6.5
11983,7,2013-08-31,101.0,76.0,89.0,-1000.0,61.0,70.0,0.0,24.0,-1000,-1000,HZ,0.0,0.0,28.47,29.8,9.7,18.0,10.2
11984,8,2013-08-31,100.0,76.0,88.0,-1000.0,-1000.0,-1000.0,0.0,23.0,-1000,-1000,BR,-1000.0,0.0,29.55,-1000.0,-1000.0,-1000.0,5.4
11985,9,2013-08-31,87.0,65.0,76.0,-1000.0,65.0,68.0,0.0,11.0,-1000,-1000,TSRA RA,-1000.0,0.04,29.05,29.81,2.6,15.0,6.6
11986,10,2013-08-31,93.0,74.0,84.0,-1000.0,72.0,75.0,0.0,19.0,0603,1851,TSRA,-1000.0,0.35,29.9,29.92,1.6,14.0,4.9
11987,11,2013-08-31,92.0,71.0,82.0,2.0,73.0,74.0,0.0,17.0,0603,1851,TS TSRA BR,0.0,0.94,29.88,29.92,1.2,20.0,2.5
11988,12,2013-08-31,93.0,74.0,84.0,-1000.0,72.0,74.0,0.0,19.0,-1000,-1000,TS BR,0.0,-1000.0,29.88,29.93,1.0,18.0,2.9
11989,13,2013-08-31,89.0,63.0,76.0,-1000.0,48.0,59.0,0.0,11.0,-1000,-1000, ,-1000.0,0.0,24.34,29.94,4.1,29.0,7.6
11990,14,2013-08-31,103.0,71.0,87.0,9.0,64.0,71.0,0.0,22.0,0602,1900, ,0.0,0.0,28.47,29.81,6.4,17.0,7.0
11991,15,2013-08-31,80.0,66.0,73.0,8.0,69.0,70.0,0.0,8.0,0509,1823,RA BR HZ,0.0,0.02,29.42,29.79,3.7,17.0,3.9
11992,16,2013-08-31,83.0,69.0,76.0,-1000.0,70.0,71.0,0.0,11.0,-1000,-1000,RA BR HZ VCTS,-1000.0,0.79,29.69,29.79,5.6,21.0,6.1
11993,17,2013-08-31,102.0,72.0,87.0,-1000.0,70.0,75.0,0.0,22.0,-1000,-1000, ,0.0,0.0,29.15,29.84,2.9,19.0,3.3
11994,18,2013-08-31,106.0,82.0,94.0,10.0,62.0,72.0,0.0,29.0,0601,1855, ,0.0,0.0,29.31,29.82,5.3,16.0,6.0
11995,19,2013-08-31,75.0,65.0,70.0,2.0,66.0,67.0,0.0,5.0,0515,1830, ,0.0,0.0,29.1,29.85,5.2,4.0,5.8
11996,20,2013-08-31,106.0,80.0,93.0,-1000.0,62.0,72.0,0.0,28.0,-1000,-1000, ,0.0,0.0,29.12,29.82,3.9,15.0,5.2
11997,1,2013-09-01,85.0,73.0,79.0,-1000.0,69.0,72.0,0.0,14.0,-1000,-1000,RA VCTS,-1000.0,-1000.0,29.69,29.86,4.8,21.0,5.7
11998,2,2013-09-01,75.0,66.0,71.0,6.0,69.0,70.0,0.0,6.0,0512,1822,RA FG+ BR VCTS,0.0,1.61,28.8,29.87,4.7,23.0,6.5
11999,3,2013-09-01,92.0,76.0,84.0,6.0,71.0,75.0,0.0,19.0,0555,1853, ,0.0,0.0,29.12,29.81,0.8,34.0,7.3
12000,4,2013-09-01,103.0,76.0,90.0,6.0,66.0,74.0,0.0,25.0,0608,1855, ,0.0,0.0,29.18,29.84,3.2,16.0,4.7
12001,5,2013-09-01,76.0,67.0,72.0,5.0,70.0,-1000.0,0.0,7.0,0509,1819, ,0.0,2.32,-1000.0,29.89,9.4,19.0,11.1
12002,6,2013-09-01,100.0,73.0,87.0,5.0,68.0,74.0,0.0,22.0,0607,1855, ,0.0,0.0,29.34,29.84,6.3,17.0,7.2
12003,7,2013-09-01,93.0,73.0,83.0,-1000.0,63.0,70.0,0.0,18.0,-1000,-1000,HZ,0.0,-1000.0,28.53,29.84,4.1,36.0,8.0
12004,8,2013-09-01,100.0,75.0,88.0,-1000.0,74.0,78.0,0.0,23.0,-1000,-1000,BR,-1000.0,0.0,29.52,-1000.0,5.7,19.0,5.9
12005,9,2013-09-01,75.0,60.0,68.0,-1000.0,57.0,62.0,0.0,3.0,-1000,-1000, ,-1000.0,0.0,29.13,29.86,10.7,32.0,10.9
12006,10,2013-09-01,92.0,75.0,84.0,-1000.0,72.0,75.0,0.0,19.0,0603,1850, ,-1000.0,0.0,29.91,29.94,6.3,18.0,8.5
12007,11,2013-09-01,91.0,73.0,82.0,2.0,73.0,75.0,0.0,17.0,0603,1850,TS BR,0.0,-1000.0,29.9,29.94,3.6,20.0,5.1
12008,12,2013-09-01,93.0,75.0,84.0,-1000.0,72.0,75.0,0.0,19.0,-1000,-1000,TSRA RA,-1000.0,0.93,29.9,29.94,3.2,22.0,6.3
12009,13,2013-09-01,78.0,62.0,70.0,-1000.0,54.0,60.0,0.0,5.0,-1000,-1000, ,-1000.0,-1000.0,24.4,30.04,0.9,22.0,6.2
12010,14,2013-09-01,96.0,73.0,85.0,7.0,66.0,72.0,0.0,20.0,0602,1859, ,0.0,-1000.0,28.51,29.83,5.3,2.0,8.0
12011,15,2013-09-01,85.0,65.0,75.0,10.0,69.0,70.0,0.0,10.0,0510,1821,TSRA RA BR VCTS,0.0,1.68,29.46,29.84,0.7,16.0,2.4
12012,16,2013-09-01,79.0,70.0,75.0,-1000.0,69.0,70.0,0.0,10.0,-1000,-1000,RA BR VCTS,-1000.0,0.26,29.72,29.83,4.7,21.0,5.8
12013,17,2013-09-01,94.0,72.0,83.0,-1000.0,72.0,75.0,0.0,18.0,-1000,-1000, ,0.0,0.0,29.18,29.85,2.1,1.0,3.1
12014,18,2013-09-01,106.0,82.0,94.0,11.0,65.0,74.0,0.0,29.0,0602,1854,TS HZ,0.0,0.12,29.31,29.81,5.2,16.0,6.3
12015,19,2013-09-01,85.0,63.0,74.0,7.0,65.0,68.0,0.0,9.0,0516,1828, ,0.0,-1000.0,29.04,29.76,3.8,28.0,4.7
12016,20,2013-09-01,105.0,79.0,92.0,-1000.0,65.0,74.0,0.0,27.0,-1000,-1000,RA VCTS,0.0,0.2,29.13,29.8,2.9,15.0,5.5
12017,1,2013-09-02,80.0,72.0,76.0,-1000.0,70.0,72.0,0.0,11.0,-1000,-1000,TSRA RA BR,-1000.0,0.22,29.65,29.79,1.1,16.0,2.1
12018,2,2013-09-02,75.0,69.0,72.0,7.0,70.0,70.0,0.0,7.0,0513,1820,TS TSRA RA FG BR,0.0,0.15,28.74,29.8,5.4,20.0,6.1
12019,3,2013-09-02,88.0,68.0,78.0,0.0,64.0,69.0,0.0,13.0,0556,1852, ,0.0,0.0,29.25,29.94,7.0,36.0,7.5
12020,4,2013-09-02,103.0,77.0,90.0,6.0,67.0,74.0,0.0,25.0,0608,1854,TS,0.0,0.0,29.22,29.88,1.1,17.0,3.6
12021,5,2013-09-02,79.0,67.0,73.0,7.0,71.0,-1000.0,0.0,8.0,0510,1817, ,0.0,0.43,-1000.0,29.81,10.3,18.0,11.1
12022,6,2013-09-02,101.0,73.0,87.0,6.0,68.0,74.0,0.0,22.0,0608,1854, ,0.0,0.0,29.38,29.87,3.2,20.0,5.4
12023,7,2013-09-02,89.0,71.0,80.0,-1000.0,59.0,67.0,0.0,15.0,-1000,-1000,BR HZ,0.0,0.0,28.63,29.96,6.8,4.0,7.6
12024,8,2013-09-02,101.0,76.0,89.0,-1000.0,74.0,78.0,0.0,24.0,-1000,-1000, ,-1000.0,0.0,29.55,-1000.0,3.7,20.0,4.7
12025,9,2013-09-02,68.0,54.0,61.0,-1000.0,50.0,55.0,4.0,0.0,-1000,-1000, ,-1000.0,0.0,29.3,30.04,6.2,35.0,6.9
12026,10,2013-09-02,92.0,75.0,84.0,-1000.0,72.0,75.0,0.0,19.0,0604,1848,RA,-1000.0,0.01,29.92,29.94,5.3,24.0,6.8
12027,11,2013-09-02,92.0,73.0,83.0,4.0,73.0,75.0,0.0,18.0,0604,1849,TS,0.0,0.09,29.91,29.95,4.2,23.0,5.4
12028,12,2013-09-02,92.0,74.0,83.0,-1000.0,73.0,75.0,0.0,18.0,-1000,-1000,TS TSRA RA,-1000.0,0.31,29.91,29.95,3.3,22.0,4.9
12029,13,2013-09-02,90.0,57.0,74.0,-1000.0,51.0,60.0,0.0,9.0,-1000,-1000, ,-1000.0,0.0,24.34,29.97,3.3,19.0,5.8
12030,14,2013-09-02,90.0,73.0,82.0,4.0,62.0,69.0,0.0,17.0,0603,1858,HZ,0.0,0.0,28.62,29.94,7.5,4.0,8.4
12031,15,2013-09-02,75.0,67.0,71.0,7.0,69.0,70.0,0.0,6.0,0511,1820,TSRA RA BR,0.0,0.91,29.42,29.78,1.0,15.0,2.6
12032,16,2013-09-02,79.0,69.0,74.0,-1000.0,70.0,71.0,0.0,9.0,-1000,-1000,TSRA RA BR HZ VCTS,-1000.0,0.2,29.67,29.77,4.8,15.0,5.1
12033,17,2013-09-02,89.0,67.0,78.0,-1000.0,64.0,69.0,0.0,13.0,-1000,-1000, ,0.0,0.0,29.31,29.98,4.5,1.0,5.3
12034,18,2013-09-02,93.0,77.0,85.0,2.0,71.0,75.0,0.0,20.0,0602,1852,TS RA HZ,0.0,0.2,29.41,29.9,1.4,34.0,3.3
12035,19,2013-09-02,73.0,59.0,66.0,-1.0,57.0,61.0,0.0,1.0,0517,1827, ,0.0,0.0,29.21,29.93,6.5,35.0,7.3
12036,20,2013-09-02,93.0,76.0,85.0,-1000.0,71.0,75.0,0.0,20.0,-1000,-1000,RA BR,0.0,0.14,29.21,29.89,1.2,35.0,2.5
12037,1,2013-09-03,82.0,64.0,73.0,-1000.0,64.0,68.0,0.0,8.0,-1000,-1000,BR,-1000.0,-1000.0,29.59,29.76,5.2,24.0,5.9
12038,2,2013-09-03,76.0,59.0,68.0,4.0,62.0,64.0,0.0,3.0,0514,1818,BR,0.0,0.0,28.71,29.78,8.2,26.0,8.8
12039,3,2013-09-03,90.0,61.0,76.0,-2.0,61.0,67.0,0.0,11.0,0556,1850, ,0.0,0.0,29.29,29.99,4.0,1.0,5.4
12040,4,2013-09-03,104.0,75.0,90.0,6.0,65.0,73.0,0.0,25.0,0609,1853, ,0.0,0.0,29.24,29.9,0.9,18.0,2.7
12041,5,2013-09-03,79.0,61.0,70.0,4.0,66.0,-1000.0,0.0,5.0,0511,1815, ,0.0,0.0,-1000.0,29.78,8.2,23.0,9.6
12042,6,2013-09-03,102.0,72.0,87.0,6.0,65.0,72.0,0.0,22.0,0608,1852, ,0.0,0.0,29.4,29.9,2.4,18.0,3.5
