,date,store_nbr,item_nbr,units,grain,day,wday,year,month,week,station_nbr,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,codesum_rev,extreme_weather,mild_weather
615,2013-09-24,15,45,57,15_45,24,1,2013,9,39,13,72.0,40.0,56.0,-503.8253585386188,34.0,46.0,9.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.23,29.93,7.2,17.0,8.1,"['SN', 'BR']",0,0
616,2013-09-25,15,45,82,15_45,25,2,2013,9,39,13,79.0,50.0,65.0,-503.8253585386188,31.0,48.0,0.0,0.0,-1000,-1000,-201.7534540748467,0.0,23.94,29.53,14.8,19.0,15.3,"['SN', 'BR']",0,0
617,2013-09-26,15,45,61,15_45,26,3,2013,9,39,13,70.0,45.0,58.0,-503.8253585386188,43.0,49.0,7.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.02,29.63,3.3,35.0,5.0,"['SN', 'BR']",0,0
618,2013-09-27,15,45,79,15_45,27,4,2013,9,39,13,51.0,37.0,44.0,-503.8253585386188,43.0,44.0,21.0,0.0,-1000,-1000,-201.7534540748467,0.25,24.11,29.81,3.9,1.0,5.4,"['RA', 'FG', '+', 'FG', 'BC', 'FG', 'BR']",0,0
619,2013-09-28,15,45,113,15_45,28,5,2013,9,39,13,66.0,31.0,49.0,-503.8253585386188,28.0,40.0,16.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.31,30.09,2.7,18.0,5.9,"['SN', 'BR']",0,0
620,2013-09-29,15,45,133,15_45,29,6,2013,9,39,13,76.0,40.0,58.0,-503.8253585386188,29.0,44.0,7.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.23,29.92,2.1,19.0,5.6,"['SN', 'BR']",0,0
621,2013-09-30,15,45,81,15_45,30,0,2013,9,40,13,80.0,51.0,66.0,-503.8253585386188,36.0,50.0,0.0,1.0,-1000,-1000,-201.7534540748467,0.0,24.14,29.76,2.1,20.0,6.8,"['SN', 'BR']",0,0
622,2013-10-01,15,45,85,15_45,1,1,2013,10,40,13,75.0,43.0,59.0,-503.8253585386188,37.0,47.0,6.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.24,29.89,5.7,16.0,7.6,"['SN', 'BR']",0,0
623,2013-10-02,15,45,77,15_45,2,2,2013,10,40,13,73.0,42.0,58.0,-503.8253585386188,38.0,48.0,7.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.18,29.85,3.6,9.0,4.6,"['SN', 'BR']",0,0
624,2013-10-03,15,45,79,15_45,3,3,2013,10,40,13,65.0,39.0,52.0,-503.8253585386188,42.0,46.0,13.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.05,29.74,4.6,4.0,5.6,"['RA', 'DZ', 'BR']",0,1
625,2013-10-04,15,45,83,15_45,4,4,2013,10,40,13,47.0,26.0,37.0,-503.8253585386188,30.0,33.0,28.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.26,30.06,8.7,1.0,10.7,"['RA', 'SN', 'FG', 'FZ', 'FG', 'BR']",0,0
626,2013-10-05,15,45,112,15_45,5,5,2013,10,40,13,56.0,24.0,40.0,-503.8253585386188,19.0,32.0,25.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.36,30.22,4.0,30.0,7.3,"['SN', 'BR']",0,0
627,2013-10-06,15,45,137,15_45,6,6,2013,10,40,13,65.0,30.0,48.0,-503.8253585386188,27.0,39.0,17.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.42,30.22,2.7,15.0,5.0,"['SN', 'BR']",0,0
628,2013-10-07,15,45,107,15_45,7,0,2013,10,41,13,77.0,36.0,57.0,-503.8253585386188,27.0,43.0,8.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.27,30.0,4.5,16.0,5.2,"['SN', 'BR']",0,0
629,2013-10-08,15,45,73,15_45,8,1,2013,10,41,13,76.0,48.0,62.0,-503.8253585386188,29.0,46.0,3.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.08,29.7,5.2,21.0,8.1,"['SN', 'BR']",0,0
630,2013-10-09,15,45,55,15_45,9,2,2013,10,41,13,64.0,41.0,53.0,-503.8253585386188,37.0,45.0,12.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.18,29.86,3.3,36.0,5.0,"['SN', 'BR']",0,0
631,2013-10-10,15,45,78,15_45,10,3,2013,10,41,13,67.0,40.0,54.0,-503.8253585386188,39.0,44.0,11.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,23.95,29.66,3.6,22.0,8.1,"['RA', 'BR']",0,0
632,2013-10-11,15,45,83,15_45,11,4,2013,10,41,13,61.0,38.0,50.0,-503.8253585386188,30.0,41.0,15.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.1,29.77,2.1,24.0,9.3,"['SN', 'BR']",0,0
633,2013-10-12,15,45,92,15_45,12,5,2013,10,41,13,58.0,36.0,47.0,-503.8253585386188,35.0,41.0,18.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.32,30.1,7.0,18.0,8.2,['BR'],0,0
634,2013-10-13,15,45,142,15_45,13,6,2013,10,41,13,64.0,34.0,49.0,-503.8253585386188,37.0,44.0,16.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.23,30.0,4.1,18.0,7.4,['RA'],0,0
635,2013-10-14,15,45,74,15_45,14,0,2013,10,42,13,55.0,37.0,46.0,-503.8253585386188,36.0,40.0,19.0,0.0,-1000,-1000,-201.7534540748467,0.09,24.19,29.93,3.1,5.0,9.5,"['TS', 'RA', 'GS']",1,0
636,2013-10-15,15,45,63,15_45,15,1,2013,10,42,13,38.0,31.0,35.0,-503.8253585386188,25.0,30.0,30.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.39,30.29,3.1,5.0,4.5,"['SN', 'BR']",0,0
637,2013-10-16,15,45,47,15_45,16,2,2013,10,42,13,52.0,27.0,40.0,-503.8253585386188,24.0,32.0,25.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.25,30.11,2.2,16.0,4.6,"['SN', 'BR']",0,0
638,2013-10-17,15,45,65,15_45,17,3,2013,10,42,13,50.0,31.0,41.0,-503.8253585386188,27.0,34.0,24.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.24,30.07,3.1,9.0,5.8,"['SN', 'BR']",0,0
639,2013-10-18,15,45,80,15_45,18,4,2013,10,42,13,41.0,29.0,35.0,-503.8253585386188,27.0,31.0,30.0,0.0,-1000,-1000,-201.7534540748467,0.1,24.32,30.19,1.6,7.0,6.5,"['SN', 'BR']",0,0
640,2013-10-19,15,45,132,15_45,19,5,2013,10,42,13,62.0,29.0,46.0,-503.8253585386188,20.0,35.0,19.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.2,30.01,4.8,26.0,8.0,"['SN', 'BR']",0,0
641,2013-10-20,15,45,115,15_45,20,6,2013,10,42,13,49.0,30.0,40.0,-503.8253585386188,30.0,35.0,25.0,0.0,-1000,-1000,-201.7534540748467,0.09,24.25,30.02,2.1,5.0,6.9,"['RA', 'SN', 'BR']",0,0
642,2013-10-21,15,45,60,15_45,21,0,2013,10,43,13,55.0,26.0,41.0,-503.8253585386188,26.0,34.0,24.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.33,30.19,1.7,21.0,4.4,"['SN', 'BR']",0,0
643,2013-10-22,15,45,53,15_45,22,1,2013,10,43,13,61.0,36.0,49.0,-503.8253585386188,28.0,39.0,16.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.36,30.14,2.9,17.0,5.4,"['SN', 'BR']",0,0
644,2013-10-23,15,45,55,15_45,23,2,2013,10,43,13,63.0,34.0,49.0,-503.8253585386188,30.0,40.0,16.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.37,30.14,3.8,12.0,5.6,"['SN', 'BR']",0,0
645,2013-10-24,15,45,74,15_45,24,3,2013,10,43,13,56.0,32.0,44.0,-503.8253585386188,34.0,39.0,21.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.4,30.23,1.1,35.0,3.6,"['SN', 'BR']",0,0
646,2013-10-25,15,45,73,15_45,25,4,2013,10,43,13,66.0,32.0,49.0,-503.8253585386188,30.0,40.0,16.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.37,30.16,0.6,12.0,3.7,"['SN', 'BR']",0,0
647,2013-10-26,15,45,77,15_45,26,5,2013,10,43,13,60.0,36.0,48.0,-503.8253585386188,31.0,40.0,17.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.44,30.25,0.9,18.0,4.2,"['SN', 'BR']",0,0
648,2013-10-27,15,45,92,15_45,27,6,2013,10,43,13,67.0,37.0,52.0,-503.8253585386188,23.0,39.0,13.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.18,29.92,3.0,20.0,5.6,"['SN', 'BR']",0,0
649,2013-10-28,15,45,54,15_45,28,0,2013,10,44,13,47.0,31.0,39.0,-503.8253585386188,30.0,33.0,26.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.19,29.99,3.0,2.0,6.4,"['DZ', 'BR']",0,1
650,2013-10-29,15,45,79,15_45,29,1,2013,10,44,13,43.0,32.0,38.0,-503.8253585386188,31.0,33.0,27.0,0.0,-1000,-1000,-201.7534540748467,0.01,24.13,29.99,3.5,1.0,4.9,"['RA', 'BR']",0,0
651,2013-10-30,15,45,54,15_45,30,2,2013,10,44,13,53.0,30.0,42.0,-503.8253585386188,30.0,35.0,23.0,0.0,-1000,-1000,-201.7534540748467,0.1,24.08,29.86,0.9,12.0,6.0,"['RA', 'FG', '+', 'FG', 'BR']",0,0
652,2013-10-31,15,45,57,15_45,31,3,2013,10,44,13,52.0,28.0,40.0,-503.8253585386188,21.0,32.0,25.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.08,29.86,7.4,29.0,9.5,"['SN', 'BR']",0,0
653,2013-11-01,15,45,86,15_45,1,4,2013,11,44,13,49.0,30.0,40.0,-503.8253585386188,24.0,33.0,25.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.32,30.13,1.9,36.0,7.4,"['SN', 'BR']",0,0
654,2013-11-02,15,45,104,15_45,2,5,2013,11,44,13,70.0,23.0,47.0,-503.8253585386188,18.0,35.0,18.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.19,30.01,4.7,17.0,6.2,"['SN', 'BR']",0,0
655,2013-11-03,15,45,109,15_45,3,6,2013,11,44,13,66.0,34.0,50.0,-503.8253585386188,15.0,37.0,15.0,0.0,-1000,-1000,-201.7534540748467,0.0,23.93,29.57,1.8,21.0,11.0,"['SN', 'BR']",0,0
656,2013-11-04,15,45,90,15_45,4,0,2013,11,45,13,44.0,26.0,35.0,-503.8253585386188,21.0,29.0,30.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.14,29.95,7.4,14.0,9.5,"['SN', 'BR']",0,0
657,2013-11-05,15,45,67,15_45,5,1,2013,11,45,13,40.0,17.0,29.0,-503.8253585386188,14.0,25.0,36.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.24,30.1,3.8,36.0,8.7,"['SN', 'BR']",0,0
658,2013-11-06,15,45,58,15_45,6,2,2013,11,45,13,50.0,17.0,34.0,-503.8253585386188,11.0,27.0,31.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.39,30.28,2.9,30.0,8.3,"['SN', 'BR']",0,0
659,2013-11-07,15,45,51,15_45,7,3,2013,11,45,13,61.0,27.0,44.0,-503.8253585386188,17.0,33.0,21.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.39,30.25,3.6,15.0,7.3,"['SN', 'BR']",0,0
660,2013-11-08,15,45,73,15_45,8,4,2013,11,45,13,65.0,38.0,52.0,-503.8253585386188,17.0,37.0,13.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.13,29.84,5.7,18.0,10.0,"['SN', 'BR']",0,0
661,2013-11-09,15,45,94,15_45,9,5,2013,11,45,13,64.0,35.0,50.0,-503.8253585386188,23.0,36.0,15.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.34,30.12,1.9,19.0,4.3,"['SN', 'BR']",0,0
662,2013-11-10,15,45,97,15_45,10,6,2013,11,45,13,66.0,30.0,48.0,-503.8253585386188,21.0,36.0,17.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.39,30.19,3.1,17.0,4.8,"['SN', 'BR']",0,0
663,2013-11-11,15,45,87,15_45,11,0,2013,11,46,13,65.0,29.0,47.0,-503.8253585386188,22.0,33.0,18.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.53,30.35,0.2,14.0,5.8,"['BR', 'HZ']",0,0
664,2013-11-12,15,45,54,15_45,12,1,2013,11,46,13,61.0,29.0,45.0,-503.8253585386188,25.0,35.0,20.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.62,30.54,5.7,18.0,7.1,['BR'],0,0
665,2013-11-13,15,45,47,15_45,13,2,2013,11,46,13,67.0,30.0,49.0,-503.8253585386188,10.0,35.0,16.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.34,30.14,3.4,22.0,4.6,"['SN', 'BR']",0,0
666,2013-11-14,15,45,54,15_45,14,3,2013,11,46,13,57.0,39.0,48.0,-503.8253585386188,26.0,38.0,17.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.16,29.91,4.6,15.0,6.6,"['SN', 'BR']",0,0
667,2013-11-15,15,45,60,15_45,15,4,2013,11,46,13,62.0,33.0,48.0,-503.8253585386188,17.0,36.0,17.0,0.0,-1000,-1000,-201.7534540748467,0.0,23.85,29.54,11.9,23.0,12.9,"['SN', 'BR']",0,0
668,2013-11-16,15,45,95,15_45,16,5,2013,11,46,13,58.0,30.0,44.0,-503.8253585386188,19.0,34.0,21.0,0.0,-1000,-1000,-201.7534540748467,0.0,23.72,29.36,8.6,23.0,10.4,"['SN', 'BR']",0,0
669,2013-11-17,15,45,124,15_45,17,6,2013,11,46,13,53.0,28.0,41.0,-503.8253585386188,17.0,32.0,24.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.11,29.85,4.7,18.0,10.3,"['SN', 'BR']",0,0
670,2013-11-18,15,45,51,15_45,18,0,2013,11,47,13,64.0,25.0,45.0,-503.8253585386188,11.0,31.0,20.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.26,30.07,4.4,16.0,5.7,"['SN', 'BR']",0,0
671,2013-11-19,15,45,42,15_45,19,1,2013,11,47,13,59.0,30.0,45.0,-503.8253585386188,13.0,33.0,20.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.05,29.79,3.6,19.0,6.2,"['SN', 'BR']",0,0
672,2013-11-20,15,45,49,15_45,20,2,2013,11,47,13,56.0,28.0,42.0,-503.8253585386188,21.0,34.0,23.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.07,29.81,2.8,9.0,4.9,"['SN', 'BR']",0,0
673,2013-11-21,15,45,39,15_45,21,3,2013,11,47,13,28.0,11.0,20.0,-503.8253585386188,11.0,14.0,45.0,0.0,-1000,-1000,-201.7534540748467,0.08,24.47,30.44,7.0,2.0,7.5,"['SN', 'BR']",0,0
674,2013-11-22,15,45,77,15_45,22,4,2013,11,47,13,33.0,14.0,24.0,-503.8253585386188,15.0,22.0,41.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.6,30.65,0.7,35.0,3.4,"['SN', 'BR']",0,0
675,2013-11-23,15,45,107,15_45,23,5,2013,11,47,13,35.0,24.0,30.0,-503.8253585386188,15.0,24.0,35.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.57,30.57,2.2,15.0,4.1,"['SN', 'BR']",0,0
676,2013-11-24,15,45,133,15_45,24,6,2013,11,47,13,36.0,22.0,29.0,-503.8253585386188,21.0,26.0,36.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.21,30.13,1.8,28.0,4.5,"['BR', 'HZ']",0,0
677,2013-11-25,15,45,104,15_45,25,0,2013,11,48,13,37.0,26.0,32.0,-503.8253585386188,22.0,28.0,33.0,0.0,-1000,-1000,-201.7534540748467,0.01,24.37,30.27,2.5,1.0,6.3,"['SN', 'BR']",0,0
678,2013-11-26,15,45,82,15_45,26,1,2013,11,48,13,46.0,22.0,34.0,-503.8253585386188,19.0,29.0,31.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.46,30.39,2.5,21.0,6.3,"['SN', 'BR']",0,0
679,2013-11-27,15,45,70,15_45,27,2,2013,11,48,13,63.0,28.0,46.0,-503.8253585386188,16.0,32.0,19.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.29,30.13,4.2,19.0,5.7,"['SN', 'BR']",0,0
680,2013-11-28,15,45,17,15_45,28,3,2013,11,48,13,50.0,26.0,38.0,-503.8253585386188,22.0,30.0,27.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.32,30.19,0.6,24.0,4.1,"['SN', 'BR']",0,0
681,2013-11-29,15,45,50,15_45,29,4,2013,11,48,13,60.0,25.0,43.0,-503.8253585386188,17.0,32.0,22.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.31,30.14,1.2,21.0,3.8,"['SN', 'BR']",0,0
682,2013-11-30,15,45,92,15_45,30,5,2013,11,48,13,57.0,27.0,42.0,-503.8253585386188,11.0,30.0,23.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.33,30.16,1.6,22.0,3.3,"['SN', 'BR']",0,0
683,2013-12-01,15,45,104,15_45,1,6,2013,12,48,13,53.0,23.0,38.0,-503.8253585386188,15.0,31.0,27.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.21,30.03,1.8,31.0,5.5,"['SN', 'BR']",0,0
684,2013-12-02,15,45,76,15_45,2,0,2013,12,49,13,59.0,35.0,47.0,-503.8253585386188,19.0,36.0,18.0,0.0,-1000,-1000,-201.7534540748467,0.0,23.95,29.65,4.5,30.0,9.0,"['SN', 'BR']",0,0
685,2013-12-03,15,45,99,15_45,3,1,2013,12,49,13,56.0,10.0,33.0,-503.8253585386188,16.0,26.0,32.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,23.85,29.57,2.3,1.0,9.4,"['SN', 'BR']",0,0
686,2013-12-04,15,45,51,15_45,4,2,2013,12,49,13,10.0,-8.0,1.0,-503.8253585386188,0.0,3.0,64.0,0.0,-1000,-1000,-201.7534540748467,0.13,24.03,30.04,4.2,6.0,7.2,"['SN', 'BR']",0,0
687,2013-12-05,15,45,54,15_45,5,3,2013,12,49,13,5.0,-13.0,-4.0,-503.8253585386188,-7.0,-2.0,69.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.14,30.3,0.7,35.0,4.6,"['SN', 'BR', 'HZ']",0,0
688,2013-12-06,15,45,93,15_45,6,4,2013,12,49,13,8.0,-13.0,-2.0,-503.8253585386188,-7.0,-3.0,67.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.25,30.43,0.3,7.0,0.7,"['SN', 'BR']",0,0
689,2013-12-07,15,45,118,15_45,7,5,2013,12,49,13,9.0,-10.0,0.0,-503.8253585386188,-3.0,0.0,65.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.06,30.21,1.6,35.0,2.2,"['SN', 'BR', 'HZ']",0,0
690,2013-12-08,15,45,111,15_45,8,6,2013,12,49,13,18.0,-3.0,8.0,-503.8253585386188,1.0,5.0,57.0,0.0,-1000,-1000,-201.7534540748467,0.01,23.99,30.03,2.3,17.0,4.0,"['SN', 'BR', 'HZ']",0,0
691,2013-12-09,15,45,76,15_45,9,0,2013,12,50,13,23.0,-4.0,10.0,-503.8253585386188,-2.0,7.0,55.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.19,30.25,2.9,24.0,4.7,"['SN', 'BR']",0,0
692,2013-12-10,15,45,55,15_45,10,1,2013,12,50,13,45.0,3.0,24.0,-503.8253585386188,8.0,20.0,41.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.21,30.16,6.5,13.0,8.2,"['SN', 'BR']",0,0
693,2013-12-11,15,45,59,15_45,11,2,2013,12,50,13,40.0,9.0,25.0,-503.8253585386188,12.0,19.0,40.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.4,30.39,5.0,15.0,7.1,"['SN', 'BR']",0,0
694,2013-12-12,15,45,55,15_45,12,3,2013,12,50,13,54.0,20.0,37.0,-503.8253585386188,11.0,27.0,28.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.28,30.19,2.8,16.0,3.9,"['SN', 'BR']",0,0
695,2013-12-13,15,45,76,15_45,13,4,2013,12,50,13,46.0,19.0,33.0,-503.8253585386188,12.0,25.0,32.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.15,29.98,1.5,6.0,3.5,"['SN', 'BR']",0,0
696,2013-12-14,15,45,126,15_45,14,5,2013,12,50,13,40.0,19.0,30.0,-503.8253585386188,15.0,25.0,35.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.36,30.28,4.2,18.0,5.1,"['SN', 'BR']",0,0
697,2013-12-15,15,45,125,15_45,15,6,2013,12,50,13,54.0,23.0,39.0,-503.8253585386188,15.0,31.0,26.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.31,30.17,5.9,25.0,8.6,"['SN', 'BR']",0,0
698,2013-12-16,15,45,71,15_45,16,0,2013,12,51,13,60.0,31.0,46.0,-503.8253585386188,13.0,34.0,19.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.35,30.13,6.8,30.0,10.1,"['SN', 'BR']",0,0
699,2013-12-17,15,45,49,15_45,17,1,2013,12,51,13,61.0,26.0,44.0,-503.8253585386188,14.0,33.0,21.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.38,30.22,5.1,19.0,7.1,"['SN', 'BR']",0,0
700,2013-12-18,15,45,71,15_45,18,2,2013,12,51,13,65.0,15.0,40.0,-503.8253585386188,12.0,36.0,25.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.05,29.973062015503874,6.2,20.0,8.6,"['SN', 'BR']",0,0
701,2013-12-19,15,45,38,15_45,19,3,2013,12,51,13,59.0,15.0,37.0,-503.8253585386188,18.0,29.0,28.0,0.0,-1000,-1000,-201.7534540748467,0.0,23.93,29.66,1.3,2.0,9.8,"['SN', 'BR']",0,0
702,2013-12-20,15,45,66,15_45,20,4,2013,12,51,13,24.0,15.0,20.0,-503.8253585386188,17.0,19.0,45.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,23.93,29.83,0.8,5.0,3.2,"['SN', 'BR', 'HZ']",0,0
703,2013-12-21,15,45,98,15_45,21,5,2013,12,51,13,29.0,14.0,22.0,-503.8253585386188,17.0,20.0,43.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,23.9,29.78,2.2,30.0,4.6,"['SN', 'BR', 'HZ']",0,0
704,2013-12-22,15,45,109,15_45,22,6,2013,12,51,13,40.0,14.0,27.0,-503.8253585386188,13.0,22.0,38.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.2,30.1,0.7,31.0,7.8,"['SN', 'BR']",0,0
705,2013-12-23,15,45,75,15_45,23,0,2013,12,52,13,47.0,16.0,32.0,-503.8253585386188,16.0,25.0,33.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.33,30.27,1.9,18.0,4.8,"['SN', 'BR']",0,0
706,2013-12-24,15,45,79,15_45,24,1,2013,12,52,13,54.0,19.0,37.0,-503.8253585386188,17.0,30.0,28.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.29,30.13,4.8,27.0,11.5,"['SN', 'BR']",0,0
707,2013-12-25,15,45,1,15_45,25,2,2013,12,52,13,44.0,14.0,29.0,-503.8253585386188,6.0,21.0,36.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.43,30.39,5.4,17.0,6.6,"['SN', 'BR']",0,0
708,2013-12-26,15,45,48,15_45,26,3,2013,12,52,13,50.0,25.0,38.0,-503.8253585386188,8.0,27.0,27.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.4,30.29,3.9,17.0,7.2,"['SN', 'BR']",0,0
709,2013-12-27,15,45,73,15_45,27,4,2013,12,52,13,58.0,27.0,43.0,-503.8253585386188,15.0,31.0,22.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.36,30.21,4.4,19.0,5.7,"['SN', 'BR']",0,0
710,2013-12-28,15,45,96,15_45,28,5,2013,12,52,13,58.0,19.0,39.0,-503.8253585386188,18.0,30.0,26.0,0.0,-1000,-1000,-201.7534540748467,0.05,24.21,30.0,5.9,1.0,10.1,"['SN', 'BR']",0,0
711,2013-12-29,15,45,71,15_45,29,6,2013,12,52,13,38.0,7.0,23.0,-503.8253585386188,11.0,18.0,42.0,0.0,-1000,-1000,-201.7534540748467,0.01,24.25,30.22,2.1,19.0,6.2,"['SN', 'BR']",0,0
712,2013-12-30,15,45,75,15_45,30,0,2013,12,1,13,65.25918762088975,37.81721470019343,51.76983349657199,-503.8253585386188,13.0,27.0,15.385896180215475,2.1557296767874634,-1000,-1000,-201.7534540748467,0.054049008168028,24.23518410852713,30.16,5.7,31.0,7.905319148936169,"['SN', 'BR']",0,0
713,2013-12-31,15,45,64,15_45,31,1,2013,12,1,13,55.0,27.0,41.0,-503.8253585386188,17.0,40.882751937984494,24.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.19,30.01,3.5,15.0,6.7,"['SN', 'BR']",0,0
714,2014-01-01,15,45,85,15_45,1,2,2014,1,1,13,39.0,17.0,28.0,-503.8253585386188,22.0,27.0,37.0,0.0,-1000,-1000,-201.7534540748467,0.04,24.32,30.18,2.3,3.0,7.3,"['SN', 'FZ', 'FG', 'BR']",0,0
715,2014-01-02,15,45,65,15_45,2,3,2014,1,1,13,48.0,16.0,32.0,-503.8253585386188,16.0,26.0,33.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.3,30.24,5.6,16.0,6.8,"['SN', 'BR']",0,0
716,2014-01-03,15,45,92,15_45,3,4,2014,1,1,13,61.0,31.0,46.0,-503.8253585386188,15.0,34.0,19.0,0.0,-1000,-1000,-201.7534540748467,0.0,23.98,29.72,5.2,22.0,7.6,"['SN', 'BR']",0,0
717,2014-01-04,15,45,119,15_45,4,5,2014,1,1,13,39.0,2.0,21.0,-503.8253585386188,15.0,18.0,44.0,0.0,-1000,-1000,-201.7534540748467,0.1,24.13,30.0,5.8,4.0,8.5,"['SN', 'FG', '+', 'FZ', 'FG', 'BR']",0,0
718,2014-01-05,15,45,96,15_45,5,6,2014,1,1,13,14.0,-4.0,5.0,-503.8253585386188,0.0,4.0,60.0,0.0,-1000,-1000,-201.7534540748467,0.02,24.32,30.41,0.5,32.0,6.9,"['SN', 'FZ', 'FG', 'BR', 'HZ']",0,0
719,2014-01-06,15,45,69,15_45,6,0,2014,1,2,13,37.0,-4.0,17.0,-503.8253585386188,5.0,14.0,48.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.29,30.36,6.6,18.0,9.0,['HZ'],0,0
720,2014-01-07,15,45,57,15_45,7,1,2014,1,2,13,43.0,28.0,36.0,-503.8253585386188,18.0,29.0,29.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.18,30.02,5.4,22.0,7.9,"['SN', 'BR']",0,0
721,2014-01-08,15,45,42,15_45,8,2,2014,1,2,13,38.0,17.0,28.0,-503.8253585386188,18.0,24.0,37.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.18,30.08,6.1,16.0,6.9,"['SN', 'BR']",0,0
722,2014-01-09,15,45,32,15_45,9,3,2014,1,2,13,46.0,19.0,33.0,-503.8253585386188,14.0,26.0,32.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.0,29.84,3.2,18.0,5.5,"['SN', 'BR']",0,0
